Rk,School,G,W,L,W-L%,SRS,SOS, ,W,L, ,W,L, ,W,L, ,Tm.,Opp., ,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
Abilene Christian,21,9,12,.429,-7.34,-0.51,,1,5,,6,4,,2,8,,1473,1486,,845,533,1200,.444,100,332,.301,307,441,.696,235,714,278,210,61,317,427
Air Force,21,3,18,.143,-6.58,1.56,,0,10,,2,9,,0,9,,1330,1501,,845,455,1043,.436,169,497,.340,251,400,.628,157,625,280,123,64,279,363
Akron,20,15,5,.750,3.80,-3.76,,8,0,,10,0,,4,3,,1680,1460,,805,606,1328,.456,230,636,.362,238,314,.758,259,823,367,158,74,253,367
Alabama,20,17,3,.850,25.05,13.20,,6,1,,9,1,,5,1,,1807,1570,,805,608,1285,.473,198,610,.325,393,554,.709,281,892,340,130,100,257,372
Alabama A&M,20,7,13,.350,-19.08,-7.49,,3,4,,7,6,,0,7,,1540,1614,,820,531,1298,.409,167,523,.319,311,467,.666,310,784,295,178,88,339,436
Alabama State,20,8,12,.400,-10.45,-5.24,,4,3,,5,1,,1,9,,1508,1556,,805,528,1284,.411,183,557,.329,269,398,.676,241,719,240,150,45,191,381
Albany (NY),22,11,11,.500,-9.79,-7.44,,3,4,,5,4,,4,6,,1661,1645,,890,607,1368,.444,150,479,.313,297,407,.730,254,736,267,184,37,239,410
Alcorn State,20,4,16,.200,-14.61,-0.08,,4,3,,3,2,,1,14,,1243,1525,,805,439,1153,.381,116,358,.324,249,346,.720,256,681,203,129,61,291,349
American,21,12,9,.571,-7.68,-4.53,,6,2,,7,1,,2,8,,1468,1466,,855,503,1132,.444,180,517,.348,282,371,.760,165,634,267,134,47,243,397
Appalachian State,20,12,8,.600,0.88,-1.07,,6,3,,7,2,,3,5,,1374,1243,,800,482,1078,.447,160,451,.355,250,383,.653,193,752,264,120,75,231,279
Arizona,20,14,6,.700,23.53,9.88,,8,1,,10,1,,3,2,,1657,1384,,810,590,1230,.480,141,433,.326,336,445,.755,249,797,341,172,82,230,325
Arizona State,20,12,8,.600,13.31,11.51,,3,6,,5,3,,2,4,,1467,1431,,804,501,1125,.445,172,479,.359,293,416,.704,190,722,264,110,103,276,333
Arkansas,20,12,8,.600,15.15,7.10,,1,6,,10,3,,1,3,,1523,1362,,800,555,1196,.464,145,446,.325,268,369,.726,198,718,291,152,115,230,319
Arkansas State,21,16,5,.762,6.23,-1.42,,7,2,,11,0,,4,3,,1648,1452,,850,562,1346,.418,196,617,.318,328,455,.721,274,856,285,156,96,221,392
Arkansas-Pine Bluff,20,3,17,.150,-25.68,-3.46,,0,7,,3,3,,0,14,,1489,1788,,800,555,1205,.461,156,477,.327,223,365,.611,199,680,285,137,41,309,400
Army,20,11,9,.550,-11.00,-6.84,,5,3,,8,3,,3,6,,1498,1481,,820,560,1245,.450,182,542,.336,196,301,.651,203,718,304,135,46,214,294
Auburn,19,18,1,.947,30.82,12.14,,6,0,,9,0,,3,1,,1596,1241,,760,575,1168,.492,181,486,.372,265,356,.744,221,727,324,135,136,178,335
Austin Peay,21,8,13,.381,-10.22,-0.64,,3,5,,4,3,,3,9,,1429,1544,,850,497,1250,.398,170,525,.324,265,375,.707,206,684,241,166,52,223,380
Ball State,20,9,11,.450,-8.77,-6.47,,3,5,,4,5,,3,5,,1509,1471,,800,500,1089,.459,148,427,.347,361,527,.685,187,716,268,103,43,242,332
Baylor,20,13,7,.650,19.65,10.55,,5,4,,9,1,,2,5,,1608,1381,,820,583,1261,.462,188,507,.371,254,353,.720,270,733,320,165,68,219,322


Bellarmine,21,3,18,.143,-17.51,-3.30,,0,8,,3,8,,0,10,,1478,1679,,840,526,1163,.452,192,538,.357,234,297,.788,148,631,303,121,35,267,335
Belmont,21,15,6,.714,2.38,0.18,,7,3,,8,3,,6,2,,1719,1652,,845,616,1312,.470,217,584,.372,270,366,.738,213,750,362,143,65,241,334
Bethune-Cookman,20,7,13,.350,-9.04,-2.79,,4,3,,3,0,,3,12,,1318,1443,,800,468,1145,.409,122,388,.314,260,370,.703,193,684,210,143,74,268,336
Binghamton,21,9,12,.429,-14.82,-7.71,,1,5,,5,2,,3,9,,1463,1518,,850,527,1126,.468,160,425,.376,247,357,.692,178,722,293,97,66,290,370
Boise State,20,13,7,.650,13.24,4.29,,5,4,,8,1,,2,4,,1554,1349,,805,537,1120,.479,140,435,.322,340,438,.776,210,735,301,106,55,224,315
Boston College,20,9,11,.450,-1.96,2.59,,1,8,,6,5,,0,5,,1415,1506,,810,506,1149,.440,129,360,.358,274,378,.725,214,686,229,97,76,240,370
Boston University,22,11,11,.500,-10.67,-7.33,,5,4,,8,3,,2,8,,1454,1486,,890,518,1187,.436,175,526,.333,243,383,.634,243,785,265,128,55,298,335
Bowling Green State,20,7,13,.350,-9.94,-4.66,,2,6,,5,5,,1,7,,1506,1512,,800,521,1184,.440,165,484,.341,299,396,.755,196,679,223,157,64,242,351
Bradley,21,18,3,.857,9.35,-1.05,,9,1,,10,1,,5,1,,1684,1410,,855,580,1191,.487,213,525,.406,311,394,.789,183,746,324,160,81,253,337
Brigham Young,20,14,6,.700,18.23,4.58,,5,4,,11,1,,1,4,,1620,1347,,815,581,1198,.485,210,566,.371,248,357,.695,238,771,339,151,67,238,313
Brown,17,9,8,.529,-5.98,-3.85,,1,3,,5,4,,4,4,,1244,1237,,695,456,1022,.446,155,438,.354,177,278,.637,200,616,257,104,87,205,265
Bryant,21,12,9,.571,-2.49,-5.17,,6,0,,6,2,,5,6,,1747,1595,,845,637,1383,.461,178,502,.355,295,411,.718,274,851,311,151,121,261,331
Bucknell,21,8,13,.381,-7.61,-3.18,,4,4,,6,3,,2,9,,1479,1572,,885,515,1187,.434,167,515,.324,282,430,.656,181,702,266,146,68,291,373
Buffalo,20,7,13,.350,-14.50,-1.95,,2,6,,5,4,,2,9,,1444,1626,,800,506,1185,.427,165,534,.309,267,394,.678,173,693,285,143,75,299,324
Butler,21,9,12,.429,10.54,9.59,,2,8,,7,6,,0,5,,1533,1513,,845,502,1120,.448,165,455,.363,364,487,.747,184,742,294,73,65,234,302
Cal Poly,21,7,14,.333,-5.36,1.74,,1,8,,5,4,,2,10,,1662,1771,,855,587,1303,.450,224,659,.340,264,352,.750,225,747,317,160,47,356,379
Cal State Bakersfield,21,10,11,.476,-4.63,-1.26,,4,5,,7,2,,2,8,,1570,1516,,845,546,1228,.445,144,360,.400,334,439,.761,269,754,207,141,57,266,444
Cal State Fullerton,22,6,16,.273,-10.51,1.19,,1,9,,4,7,,2,9,,1436,1631,,880,479,1151,.416,103,375,.275,375,492,.762,213,708,200,136,34,307,422
Cal State Northridge,20,13,7,.650,1.24,-4.20,,5,4,,5,2,,6,5,,1606,1425,,805,578,1237,.467,131,389,.337,319,454,.703,254,816,323,164,67,273,413
California,20,11,9,.550,5.65,4.95,,4,5,,9,3,,2,5,,1525,1511,,805,515,1180,.436,146,441,.331,349,464,.752,263,743,208,111,74,234,326


California Baptist,20,10,10,.500,-0.36,-0.86,,3,3,,6,4,,3,5,,1458,1448,,810,527,1222,.431,129,435,.297,275,367,.749,248,736,243,123,52,226,328
Campbell,21,10,11,.476,-5.71,-4.40,,5,3,,4,4,,6,7,,1475,1410,,845,512,1173,.436,156,488,.320,295,382,.772,164,659,278,153,59,223,337
Canisius,20,2,18,.100,-18.49,-3.49,,2,7,,1,8,,1,9,,1287,1587,,800,467,1099,.425,169,464,.364,184,237,.776,124,527,233,107,49,230,312
Central Arkansas,21,5,16,.238,-13.72,-3.20,,1,7,,5,4,,0,12,,1491,1614,,865,529,1341,.394,189,661,.286,244,346,.705,259,787,290,175,46,247,295
Central Connecticut State,20,14,6,.700,-4.79,-8.46,,5,2,,6,2,,8,3,,1443,1279,,800,547,1151,.475,144,422,.341,205,289,.709,179,711,296,147,82,218,231
Central Michigan,20,9,11,.450,-5.10,0.09,,3,5,,5,3,,4,7,,1467,1400,,800,535,1178,.454,133,427,.311,264,378,.698,217,745,272,157,61,262,329
Charleston Southern,22,6,16,.273,-9.95,-0.50,,2,5,,5,3,,1,11,,1600,1725,,895,535,1276,.419,156,522,.299,374,583,.642,267,844,260,108,62,290,390
Charlotte,20,8,12,.400,-5.10,-1.10,,1,6,,6,5,,1,6,,1406,1460,,810,457,1095,.417,127,433,.293,365,494,.739,180,652,244,102,44,192,340
Chattanooga,21,13,8,.619,-0.90,-2.64,,5,3,,8,3,,5,5,,1615,1515,,850,572,1215,.471,197,570,.346,274,358,.765,173,701,352,135,52,228,334
Chicago State,22,2,20,.091,-19.93,-1.25,,2,5,,1,4,,1,14,,1327,1738,,880,470,1271,.370,151,512,.295,236,351,.672,194,699,229,164,80,309,449
Cincinnati,20,12,8,.600,13.59,5.59,,2,7,,8,3,,3,5,,1420,1260,,800,539,1203,.448,149,470,.317,193,299,.645,233,717,283,149,97,196,277
Clemson,21,17,4,.810,16.71,5.85,,9,1,,11,1,,4,3,,1625,1397,,855,579,1238,.468,193,496,.389,274,354,.774,232,733,307,155,69,221,320
Cleveland State,22,16,6,.727,-1.46,-4.30,,10,1,,11,2,,5,4,,1639,1425,,880,601,1322,.455,143,429,.333,294,411,.715,279,763,313,208,105,255,388
Coastal Carolina,21,8,13,.381,-12.20,-6.57,,1,8,,5,4,,2,9,,1424,1484,,845,493,1138,.433,155,461,.336,283,402,.704,210,775,243,79,33,259,372
Colgate,21,9,12,.429,-5.13,-3.78,,6,2,,6,2,,3,8,,1488,1482,,840,551,1201,.459,187,528,.354,199,282,.706,166,689,295,134,50,241,315
College of Charleston,21,16,5,.762,1.98,-1.27,,6,2,,8,2,,5,2,,1649,1561,,850,572,1269,.451,174,499,.349,331,436,.759,196,768,336,142,41,249,337
Colorado,20,9,11,.450,8.53,8.33,,0,9,,8,5,,0,4,,1451,1447,,810,500,1094,.457,138,402,.343,313,412,.760,184,698,302,154,74,299,323
Colorado State,21,14,7,.667,9.65,3.32,,8,2,,9,2,,4,2,,1557,1424,,855,562,1198,.469,170,520,.327,261,333,.784,170,751,357,100,63,252,368
Columbia,17,11,6,.647,-4.19,-6.79,,0,4,,8,2,,3,4,,1380,1246,,680,496,1012,.490,162,431,.376,226,301,.751,167,604,310,140,38,195,257
Connecticut,20,14,6,.700,17.15,5.70,,6,3,,9,1,,4,2,,1608,1379,,815,576,1169,.493,185,510,.363,271,347,.781,209,692,383,113,136,205,385


Coppin State,20,3,17,.150,-21.53,-2.00,,1,4,,3,3,,0,14,,1210,1555,,800,421,1099,.383,96,345,.278,272,406,.670,200,608,212,164,26,295,356
Cornell,17,11,6,.647,0.81,-3.59,,3,1,,4,4,,7,2,,1470,1311,,680,530,1030,.515,184,491,.375,226,304,.743,153,592,335,113,60,215,276
Creighton,20,14,6,.700,16.63,9.38,,7,2,,10,1,,3,3,,1510,1365,,800,536,1125,.476,196,560,.350,242,321,.754,158,747,340,82,99,258,208
Dartmouth,17,8,9,.471,-9.33,-5.99,,2,2,,5,3,,3,6,,1340,1255,,685,456,1046,.436,180,494,.364,248,337,.736,160,627,269,100,40,192,268
Davidson,20,13,7,.650,2.91,0.07,,3,4,,10,1,,2,4,,1517,1422,,800,545,1156,.471,170,471,.361,257,357,.720,162,679,316,115,43,189,301
Dayton,21,14,7,.667,9.64,4.84,,4,4,,12,1,,1,3,,1575,1458,,845,548,1158,.473,167,459,.364,312,435,.717,192,708,340,141,71,213,313
Delaware,21,11,10,.524,-6.49,-4.91,,4,4,,7,2,,3,7,,1635,1621,,840,568,1219,.466,189,504,.375,310,396,.783,157,701,297,128,71,250,353
Delaware State,20,10,10,.500,-12.81,-5.56,,2,3,,6,1,,2,9,,1528,1430,,800,570,1255,.454,100,285,.351,288,394,.731,259,756,278,156,58,242,357
Denver,22,7,15,.318,-13.29,-2.97,,1,6,,5,4,,2,9,,1604,1753,,895,559,1272,.439,172,491,.350,314,427,.735,196,663,265,149,46,268,488
DePaul,21,10,11,.476,5.16,4.16,,1,9,,9,5,,1,6,,1582,1561,,860,553,1238,.447,211,584,.361,265,376,.705,213,755,349,122,71,266,346
Detroit Mercy,22,6,16,.273,-12.83,-1.69,,2,9,,4,4,,2,10,,1451,1646,,895,528,1317,.401,120,359,.334,275,378,.728,273,839,230,131,49,276,411
Drake,20,18,2,.900,8.36,-0.59,,8,2,,10,1,,5,1,,1428,1160,,810,495,1016,.487,136,384,.354,302,426,.709,210,626,278,183,51,234,312
Drexel,21,12,9,.571,-3.51,-5.31,,4,4,,4,5,,6,3,,1456,1368,,845,550,1210,.455,156,456,.342,200,290,.690,239,793,273,106,93,262,302
Duke,20,18,2,.900,28.84,8.39,,10,0,,12,0,,6,0,,1600,1191,,800,556,1172,.474,201,553,.363,287,375,.765,229,799,336,132,75,207,317
Duquesne,20,9,11,.450,1.21,0.84,,4,3,,6,5,,1,3,,1377,1322,,805,497,1149,.433,170,479,.355,213,333,.640,235,695,281,133,90,237,352
East Carolina,21,12,9,.571,0.95,-0.32,,4,4,,8,5,,2,3,,1583,1495,,855,557,1293,.431,137,452,.303,332,473,.702,294,818,264,164,93,239,333
East Tennessee State,21,12,9,.571,0.36,-5.06,,5,3,,9,3,,3,6,,1560,1408,,840,562,1282,.438,189,541,.349,247,385,.642,290,802,294,169,78,246,370
East Texas A&M,21,2,19,.095,-13.59,-0.59,,0,10,,2,6,,0,13,,1343,1616,,845,485,1167,.416,170,566,.300,203,331,.613,218,660,277,175,74,345,360
Eastern Illinois,21,6,15,.286,-14.16,-3.33,,2,8,,5,5,,0,10,,1429,1514,,850,523,1226,.427,113,354,.319,270,419,.644,237,733,245,182,62,269,397
Eastern Kentucky,21,10,11,.476,-5.75,-2.54,,4,4,,6,3,,3,6,,1619,1615,,855,571,1392,.410,189,586,.323,288,391,.737,312,809,264,193,79,223,357


Eastern Michigan,20,10,10,.500,-10.58,-4.63,,4,4,,5,3,,4,7,,1485,1573,,805,526,1137,.463,154,437,.352,279,392,.712,192,641,262,138,60,264,366
Eastern Washington,21,6,15,.286,-6.74,0.53,,2,6,,5,4,,1,10,,1525,1593,,840,554,1210,.458,146,450,.324,271,360,.753,195,667,303,171,58,270,380
Elon,21,14,7,.667,-0.46,-3.88,,5,3,,8,1,,5,5,,1585,1421,,840,538,1206,.446,160,511,.313,349,481,.726,287,879,267,110,84,254,264
Evansville,21,7,14,.333,-7.19,0.31,,4,6,,5,6,,2,8,,1366,1469,,840,498,1160,.429,152,504,.302,218,324,.673,153,678,272,139,90,257,353
Fairfield,20,8,12,.400,-14.68,-7.00,,4,5,,5,4,,2,7,,1374,1471,,805,497,1228,.405,146,465,.314,234,324,.722,261,686,262,129,51,211,318
FDU,21,8,13,.381,-12.36,-4.75,,4,2,,4,3,,4,10,,1589,1593,,851,558,1269,.440,180,523,.344,293,418,.701,215,717,291,137,64,241,346
Florida,20,18,2,.900,26.09,6.24,,5,2,,10,1,,3,1,,1705,1308,,800,613,1304,.470,186,542,.343,293,409,.716,305,885,310,167,99,220,328
Florida A&M,18,7,11,.389,-15.57,-0.69,,4,3,,5,1,,2,10,,1275,1399,,721,436,1025,.425,164,482,.340,239,343,.697,183,623,223,100,65,271,319
Florida Atlantic,20,10,10,.500,3.48,3.59,,3,4,,4,3,,3,5,,1597,1549,,815,573,1254,.457,172,507,.339,279,400,.698,226,738,326,146,72,237,350
Florida Gulf Coast,21,11,10,.524,-0.66,-2.46,,6,2,,7,3,,4,7,,1484,1431,,840,563,1207,.466,176,502,.351,182,266,.684,186,706,293,122,47,228,314
Florida International,20,7,13,.350,-5.62,-2.46,,1,6,,5,6,,1,6,,1441,1436,,805,524,1180,.444,104,351,.296,289,403,.717,233,714,265,180,98,282,349
Florida State,20,13,7,.650,11.36,4.46,,4,5,,8,2,,1,5,,1556,1418,,805,545,1175,.464,129,397,.325,337,469,.719,215,706,285,172,106,248,387
Fordham,20,9,11,.450,-4.46,-0.30,,1,6,,7,4,,1,5,,1503,1542,,815,514,1217,.422,165,502,.329,310,426,.728,234,736,279,159,69,278,360
Fresno State,21,5,16,.238,-5.64,3.65,,1,9,,4,5,,1,9,,1519,1714,,860,524,1292,.406,146,470,.311,325,475,.684,215,744,238,161,63,271,343
Furman,21,16,5,.762,-1.43,-3.04,,4,4,,8,2,,7,3,,1617,1429,,845,566,1241,.456,221,628,.352,264,390,.677,234,778,362,134,71,233,327
Gardner-Webb,20,8,12,.400,-6.34,-2.54,,3,4,,4,3,,2,9,,1460,1536,,800,526,1139,.462,132,386,.342,276,408,.676,230,739,225,104,76,306,371
George Mason,20,15,5,.750,8.98,-0.28,,6,1,,12,1,,3,4,,1474,1253,,820,499,1068,.467,134,399,.336,342,478,.715,216,781,267,136,64,273,323
George Washington,20,14,6,.700,2.13,-4.50,,3,4,,10,1,,2,4,,1526,1360,,815,519,1165,.445,152,491,.310,334,473,.706,225,730,288,191,65,243,311
Georgetown,21,13,8,.619,8.55,2.98,,4,6,,10,4,,3,4,,1484,1367,,840,559,1246,.449,138,436,.317,228,320,.713,250,776,304,170,91,278,321
Georgia,21,15,6,.714,16.88,6.93,,3,5,,12,1,,1,4,,1598,1389,,840,553,1176,.470,142,430,.330,350,486,.720,253,786,275,169,114,288,344


Georgia Southern,21,11,10,.524,-8.76,-4.86,,4,5,,7,2,,3,7,,1558,1626,,855,559,1319,.424,189,568,.333,251,381,.659,267,778,266,173,86,295,431
Georgia State,21,7,14,.333,-9.74,-0.04,,3,6,,6,6,,0,7,,1530,1684,,845,550,1299,.423,146,458,.319,284,418,.679,275,812,260,111,54,262,336
Georgia Tech,21,9,12,.429,5.24,4.19,,3,7,,9,5,,0,6,,1562,1540,,840,561,1264,.444,158,465,.340,282,417,.676,217,772,324,132,80,253,357
Gonzaga,22,16,6,.727,23.92,5.92,,7,2,,10,1,,4,1,,1971,1575,,895,715,1424,.502,183,499,.367,358,446,.803,260,870,437,169,68,218,362
Grambling,20,6,14,.300,-13.20,-3.32,,3,4,,4,2,,2,10,,1372,1419,,805,493,1111,.444,134,378,.354,252,357,.706,169,679,240,126,72,271,332
Grand Canyon,20,15,5,.750,7.38,-2.10,,5,1,,11,1,,2,2,,1590,1362,,800,529,1188,.445,136,412,.330,396,536,.739,228,760,287,197,95,252,336
Green Bay,22,2,20,.091,-13.46,-1.32,,0,11,,1,9,,1,11,,1519,1776,,880,513,1155,.444,182,544,.335,311,391,.795,115,627,301,106,47,295,382
Hampton,21,10,11,.476,-7.25,-2.41,,3,6,,6,3,,3,6,,1542,1511,,840,542,1299,.417,158,489,.323,298,407,.732,287,777,268,159,72,233,395
Harvard,17,6,11,.353,-9.36,-3.61,,1,3,,3,4,,3,7,,1138,1224,,680,413,957,.432,127,403,.315,185,249,.743,155,558,224,121,52,214,248
Hawaii,20,12,8,.600,-0.20,-0.48,,4,5,,10,4,,2,4,,1447,1403,,810,492,1068,.461,132,403,.328,331,455,.727,208,721,246,74,52,262,353
High Point,23,18,5,.783,4.14,-5.48,,6,2,,12,1,,3,3,,1855,1554,,920,630,1303,.483,198,542,.365,397,517,.768,256,831,301,139,70,241,414
Hofstra,21,11,10,.524,-1.59,0.05,,3,5,,5,4,,3,5,,1421,1357,,860,507,1173,.432,176,514,.342,231,312,.740,165,754,290,123,87,254,370
Holy Cross,22,11,11,.500,-12.09,-6.44,,3,6,,5,3,,4,8,,1525,1563,,880,565,1234,.458,201,517,.389,194,262,.740,157,703,276,112,55,253,294
Houston,19,16,3,.842,30.12,9.06,,8,0,,11,0,,4,0,,1457,1057,,780,535,1165,.459,161,408,.395,226,313,.722,251,726,255,161,105,166,318
Houston Christian,21,10,11,.476,-6.16,-1.06,,7,3,,6,5,,4,6,,1432,1482,,840,491,1158,.424,160,500,.320,290,401,.723,205,674,225,171,66,257,296
Howard,20,8,12,.400,-9.78,-2.60,,3,1,,6,4,,1,7,,1577,1606,,805,551,1155,.477,177,444,.399,298,399,.747,188,670,346,108,48,290,365
Idaho,21,9,12,.429,-5.81,-1.49,,4,4,,6,4,,3,7,,1559,1564,,840,545,1207,.452,194,551,.352,275,388,.709,220,705,277,134,56,249,386
Idaho State,18,8,10,.444,-3.58,-1.92,,3,4,,6,2,,2,8,,1333,1229,,725,466,1083,.430,132,416,.317,269,370,.727,273,720,254,111,91,214,307
Illinois,20,14,6,.700,25.02,8.72,,6,4,,9,3,,3,2,,1715,1389,,806,580,1302,.445,198,620,.319,357,472,.756,270,900,306,97,86,237,325
Illinois State,21,12,9,.571,2.48,-0.17,,4,6,,8,3,,3,4,,1600,1492,,845,553,1153,.480,217,552,.393,277,361,.767,167,698,298,114,28,226,340


Illinois-Chicago,20,13,7,.650,1.77,1.05,,6,4,,6,3,,6,2,,1601,1482,,820,569,1197,.475,172,477,.361,291,414,.703,229,765,330,130,57,258,368
Incarnate Word,21,10,11,.476,-8.00,-5.65,,3,7,,7,4,,2,7,,1597,1474,,840,601,1241,.484,174,454,.383,221,322,.686,237,732,274,149,82,248,352
Indiana,21,14,7,.667,12.74,8.74,,5,5,,11,2,,2,3,,1620,1536,,845,587,1266,.464,132,407,.324,314,434,.724,240,799,344,123,78,256,354
Indiana State,21,9,12,.429,-5.69,-0.80,,3,7,,4,5,,3,5,,1680,1680,,850,582,1247,.467,211,627,.337,305,413,.738,199,765,328,160,45,321,383
Iona,20,8,12,.400,-9.55,-6.25,,5,4,,4,5,,3,5,,1358,1424,,800,490,1216,.403,126,411,.307,252,374,.674,310,741,263,206,54,313,366
Iowa,21,13,8,.619,13.24,6.05,,4,6,,11,2,,0,5,,1800,1649,,845,664,1328,.500,214,555,.386,258,378,.683,180,678,402,162,100,215,308
Iowa State,20,17,3,.850,24.95,7.75,,7,2,,11,0,,4,2,,1683,1339,,810,592,1204,.492,144,415,.347,355,473,.751,222,749,312,197,71,216,308
